week,vote_choice,gender,age_group,education_level,municipality,weight
2025-W06,Centre Party (C),Women,65+,Secondary,Gothenburg,0.0012
2025-W06,Centre Party (C),Women,65+,Secondary,Malmö,0.000947
2025-W06,Centre Party (C),Women,65+,Tertiary,Stockholm,0.001522
2025-W06,Centre Party (C),Women,65+,Tertiary,Gothenburg,0.001216
2025-W06,Centre Party (C),Women,65+,Tertiary,Malmö,0.001029
2025-W07,Social Democrats (S),Men,18-29,Primary,Stockholm,0.004559
2025-W07,Social Democrats (S),Men,18-29,Primary,Gothenburg,0.004157
2025-W07,Social Democrats (S),Men,18-29,Primary,Malmö,0.003005
2025-W07,Social Democrats (S),Men,18-29,Secondary,Stockholm,0.003596
2025-W07,Social Democrats (S),Men,18-29,Secondary,Gothenburg,0.003414
2025-W07,Social Democrats (S),Men,18-29,Secondary,Malmö,0.002741
2025-W07,Social Democrats (S),Men,18-29,Tertiary,Stockholm,0.003797
2025-W07,Social Democrats (S),Men,18-29,Tertiary,Gothenburg,0.002892
2025-W07,Social Democrats (S),Men,18-29,Tertiary,Malmö,0.002327
2025-W07,Social Democrats (S),Men,30-49,Primary,Stockholm,0.005383
2025-W07,Social Democrats (S),Men,30-49,Primary,Gothenburg,0.004464
2025-W07,Social Democrats (S),Men,30-49,Primary,Malmö,0.003349
2025-W07,Social Democrats (S),Men,30-49,Secondary,Stockholm,0.00346
2025-W07,Social Democrats (S),Men,30-49,Secondary,Gothenburg,0.003453
2025-W07,Social Democrats (S),Men,30-49,Secondary,Malmö,0.00245
2025-W07,Social Democrats (S),Men,30-49,Tertiary,Stockholm,0.004168
2025-W07,Social Democrats (S),Men,30-49,Tertiary,Gothenburg,0.003235
2025-W07,Social Democrats (S),Men,30-49,Tertiary,Malmö,0.002672
2025-W07,Social Democrats (S),Men,50-64,Primary,Stockholm,0.005172
2025-W07,Social Democrats (S),Men,50-64,Primary,Gothenburg,0.00405
2025-W07,Social Democrats (S),Men,50-64,Primary,Malmö,0.003027
2025-W07,Social Democrats (S),Men,50-64,Secondary,Stockholm,0.003558
2025-W07,Social Democrats (S),Men,50-64,Secondary,Gothenburg,0.003015
2025-W07,Social Democrats (S),Men,50-64,Secondary,Malmö,0.002714
2025-W07,Social Democrats (S),Men,50-64,Tertiary,Stockholm,0.003731
2025-W07,Social Democrats (S),Men,50-64,Tertiary,Gothenburg,0.003432
2025-W07,Social Democrats (S),Men,50-64,Tertiary,Malmö,0.002458
2025-W07,Social Democrats (S),Men,65+,Primary,Stockholm,0.005214
2025-W07,Social Democrats (S),Men,65+,Primary,Gothenburg,0.003836
2025-W07,Social Democrats (S),Men,65+,Primary,Malmö,0.00363
2025-W07,Social Democrats (S),Men,65+,Secondary,Stockholm,0.003987
2025-W07,Social Democrats (S),Men,65+,Secondary,Gothenburg,0.003181
2025-W07,Social Democrats (S),Men,65+,Secondary,Malmö,0.002785
2025-W07,Social Democrats (S),Men,65+,Tertiary,Stockholm,0.003475
2025-W07,Social Democrats (S),Men,65+,Tertiary,Gothenburg,0.00314
2025-W07,Social Democrats (S),Men,65+,Tertiary,Malmö,0.002716
2025-W07,Social Democrats (S),Women,18-29,Primary,Stockholm,0.004803
2025-W07,Social Democrats (S),Women,18-29,Primary,Gothenburg,0.004356
2025-W07,Social Democrats (S),Women,18-29,Primary,Malmö,0.003608
2025-W07,Social Democrats (S),Women,18-29,Secondary,Stockholm,0.003737
2025-W07,Social Democrats (S),Women,18-29,Secondary,Gothenburg,0.003354
2025-W07,Social Democrats (S),Women,18-29,Secondary,Malmö,0.002305
2025-W07,Social Democrats (S),Women,18-29,Tertiary,Stockholm,0.003643
2025-W07,Social Democrats (S),Women,18-29,Tertiary,Gothenburg,0.003493
2025-W07,Social Democrats (S),Women,18-29,Tertiary,Malmö,0.002539
2025-W07,Social Democrats (S),Women,30-49,Primary,Stockholm,0.004818
2025-W07,Social Democrats (S),Women,30-49,Primary,Gothenburg,0.004499
2025-W07,Social Democrats (S),Women,30-49,Primary,Malmö,0.003262
2025-W07,Social Democrats (S),Women,30-49,Secondary,Stockholm,0.003953
2025-W07,Social Democrats (S),Women,30-49,Secondary,Gothenburg,0.003282
2025-W07,Social Democrats (S),Women,30-49,Secondary,Malmö,0.002333
2025-W07,Social Democrats (S),Women,30-49,Tertiary,Stockholm,0.003907
2025-W07,Social Democrats (S),Women,30-49,Tertiary,Gothenburg,0.00337
2025-W07,Social Democrats (S),Women,30-49,Tertiary,Malmö,0.002652
2025-W07,Social Democrats (S),Women,50-64,Primary,Stockholm,0.004546
2025-W07,Social Democrats (S),Women,50-64,Primary,Gothenburg,0.003848
2025-W07,Social Democrats (S),Women,50-64,Primary,Malmö,0.003447
2025-W07,Social Democrats (S),Women,50-64,Secondary,Stockholm,0.003918
2025-W07,Social Democrats (S),Women,50-64,Secondary,Gothenburg,0.003332
2025-W07,Social Democrats (S),Women,50-64,Secondary,Malmö,0.002451
2025-W07,Social Democrats (S),Women,50-64,Tertiary,Stockholm,0.003516
2025-W07,Social Democrats (S),Women,50-64,Tertiary,Gothenburg,0.002865
2025-W07,Social Democrats (S),Women,50-64,Tertiary,Malmö,0.002446
2025-W07,Social Democrats (S),Women,65+,Primary,Stockholm,0.004822
2025-W07,Social Democrats (S),Women,65+,Primary,Gothenburg,0.003944
2025-W07,Social Democrats (S),Women,65+,Primary,Malmö,0.003064
2025-W07,Social Democrats (S),Women,65+,Secondary,Stockholm,0.003577
2025-W07,Social Democrats (S),Women,65+,Secondary,Gothenburg,0.003147
2025-W07,Social Democrats (S),Women,65+,Secondary,Malmö,0.002572
2025-W07,Social Democrats (S),Women,65+,Tertiary,Stockholm,0.003746
2025-W07,Social Democrats (S),Women,65+,Tertiary,Gothenburg,0.002879
2025-W07,Social Democrats (S),Women,65+,Tertiary,Malmö,0.00247
2025-W07,Moderate Party (M),Men,18-29,Primary,Stockholm,0.002293
2025-W07,Moderate Party (M),Men,18-29,Primary,Gothenburg,0.002121
2025-W07,Moderate Party (M),Men,18-29,Primary,Malmö,0.001606
2025-W07,Moderate Party (M),Men,18-29,Secondary,Stockholm,0.002439
2025-W07,Moderate Party (M),Men,18-29,Secondary,Gothenburg,0.001993
2025-W07,Moderate Party (M),Men,18-29,Secondary,Malmö,0.001627
2025-W07,Moderate Party (M),Men,18-29,Tertiary,Stockholm,0.003433
2025-W07,Moderate Party (M),Men,18-29,Tertiary,Gothenburg,0.00337
2025-W07,Moderate Party (M),Men,18-29,Tertiary,Malmö,0.002698
2025-W07,Moderate Party (M),Men,30-49,Primary,Stockholm,0.002735
2025-W07,Moderate Party (M),Men,30-49,Primary,Gothenburg,0.00211
2025-W07,Moderate Party (M),Men,30-49,Primary,Malmö,0.001554
2025-W07,Moderate Party (M),Men,30-49,Secondary,Stockholm,0.002436
2025-W07,Moderate Party (M),Men,30-49,Secondary,Gothenburg,0.00193
2025-W07,Moderate Party (M),Men,30-49,Secondary,Malmö,0.001598
2025-W07,Moderate Party (M),Men,30-49,Tertiary,Stockholm,0.003739
2025-W07,Moderate Party (M),Men,30-49,Tertiary,Gothenburg,0.002847
2025-W07,Moderate Party (M),Men,30-49,Tertiary,Malmö,0.002463
2025-W07,Moderate Party (M),Men,50-64,Primary,Stockholm,0.002457
2025-W07,Moderate Party (M),Men,50-64,Primary,Gothenburg,0.002073
2025-W07,Moderate Party (M),Men,50-64,Primary,Malmö,0.001523
2025-W07,Moderate Party (M),Men,50-64,Secondary,Stockholm,0.002372
2025-W07,Moderate Party (M),Men,50-64,Secondary,Gothenburg,0.001975
2025-W07,Moderate Party (M),Men,50-64,Secondary,Malmö,0.001706
2025-W07,Moderate Party (M),Men,50-64,Tertiary,Stockholm,0.003814
2025-W07,Moderate Party (M),Men,50-64,Tertiary,Gothenburg,0.00293
2025-W07,Moderate Party (M),Men,50-64,Tertiary,Malmö,0.0023
2025-W07,Moderate Party (M),Men,65+,Primary,Stockholm,0.002398
2025-W07,Moderate Party (M),Men,65+,Primary,Gothenburg,0.002267
2025-W07,Moderate Party (M),Men,65+,Primary,Malmö,0.001608
2025-W07,Moderate Party (M),Men,65+,Secondary,Stockholm,0.002556
2025-W07,Moderate Party (M),Men,65+,Secondary,Gothenburg,0.002206
2025-W07,Moderate Party (M),Men,65+,Secondary,Malmö,0.001607
2025-W07,Moderate Party (M),Men,65+,Tertiary,Stockholm,0.00362
2025-W07,Moderate Party (M),Men,65+,Tertiary,Gothenburg,0.003317
2025-W07,Moderate Party (M),Men,65+,Tertiary,Malmö,0.002675
2025-W07,Moderate Party (M),Women,18-29,Primary,Stockholm,0.002733
2025-W07,Moderate Party (M),Women,18-29,Primary,Gothenburg,0.001929
2025-W07,Moderate Party (M),Women,18-29,Primary,Malmö,0.001604
2025-W07,Moderate Party (M),Women,18-29,Secondary,Stockholm,0.002719
2025-W07,Moderate Party (M),Women,18-29,Secondary,Gothenburg,0.001956
2025-W07,Moderate Party (M),Women,18-29,Secondary,Malmö,0.001602
2025-W07,Moderate Party (M),Women,18-29,Tertiary,Stockholm,0.004092
2025-W07,Moderate Party (M),Women,18-29,Tertiary,Gothenburg,0.003412
2025-W07,Moderate Party (M),Women,18-29,Tertiary,Malmö,0.002392
2025-W07,Moderate Party (M),Women,30-49,Primary,Stockholm,0.002593
2025-W07,Moderate Party (M),Women,30-49,Primary,Gothenburg,0.002076
2025-W07,Moderate Party (M),Women,30-49,Primary,Malmö,0.001689
2025-W07,Moderate Party (M),Women,30-49,Secondary,Stockholm,0.002367
2025-W07,Moderate Party (M),Women,30-49,Secondary,Gothenburg,0.002028
2025-W07,Moderate Party (M),Women,30-49,Secondary,Malmö,0.001769
2025-W07,Moderate Party (M),Women,30-49,Tertiary,Stockholm,0.003664
2025-W07,Moderate Party (M),Women,30-49,Tertiary,Gothenburg,0.002879
2025-W07,Moderate Party (M),Women,30-49,Tertiary,Malmö,0.002528
2025-W07,Moderate Party (M),Women,50-64,Primary,Stockholm,0.002542
2025-W07,Moderate Party (M),Women,50-64,Primary,Gothenburg,0.002099
2025-W07,Moderate Party (M),Women,50-64,Primary,Malmö,0.001724
2025-W07,Moderate Party (M),Women,50-64,Secondary,Stockholm,0.002521
2025-W07,Moderate Party (M),Women,50-64,Secondary,Gothenburg,0.002268
2025-W07,Moderate Party (M),Women,50-64,Secondary,Malmö,0.001651
2025-W07,Moderate Party (M),Women,50-64,Tertiary,Stockholm,0.0039
2025-W07,Moderate Party (M),Women,50-64,Tertiary,Gothenburg,0.003082
2025-W07,Moderate Party (M),Women,50-64,Tertiary,Malmö,0.002392
2025-W07,Moderate Party (M),Women,65+,Primary,Stockholm,0.002592
2025-W07,Moderate Party (M),Women,65+,Primary,Gothenburg,0.002213
2025-W07,Moderate Party (M),Women,65+,Primary,Malmö,0.001762
2025-W07,Moderate Party (M),Women,65+,Secondary,Stockholm,0.002451
2025-W07,Moderate Party (M),Women,65+,Secondary,Gothenburg,0.00208
2025-W07,Moderate Party (M),Women,65+,Secondary,Malmö,0.001708
2025-W07,Moderate Party (M),Women,65+,Tertiary,Stockholm,0.003551
2025-W07,Moderate Party (M),Women,65+,Tertiary,Gothenburg,0.003219
2025-W07,Moderate Party (M),Women,65+,Tertiary,Malmö,0.002603
2025-W07,Sweden Democrats (SD),Men,18-29,Primary,Stockholm,0.003163
2025-W07,Sweden Democrats (SD),Men,18-29,Primary,Gothenburg,0.00228
2025-W07,Sweden Democrats (SD),Men,18-29,Primary,Malmö,0.002189
2025-W07,Sweden Democrats (SD),Men,18-29,Secondary,Stockholm,0.002978
2025-W07,Sweden Democrats (SD),Men,18-29,Secondary,Gothenburg,0.002443
2025-W07,Sweden Democrats (SD),Men,18-29,Secondary,Malmö,0.001996
2025-W07,Sweden Democrats (SD),Men,18-29,Tertiary,Stockholm,0.003242
2025-W07,Sweden Democrats (SD),Men,18-29,Tertiary,Gothenburg,0.002588
2025-W07,Sweden Democrats (SD),Men,18-29,Tertiary,Malmö,0.002011
2025-W07,Sweden Democrats (SD),Men,30-49,Primary,Stockholm,0.003164
2025-W07,Sweden Democrats (SD),Men,30-49,Primary,Gothenburg,0.002422
2025-W07,Sweden Democrats (SD),Men,30-49,Primary,Malmö,0.002151
2025-W07,Sweden Democrats (SD),Men,30-49,Secondary,Stockholm,0.003012
2025-W07,Sweden Democrats (SD),Men,30-49,Secondary,Gothenburg,0.002561
2025-W07,Sweden Democrats (SD),Men,30-49,Secondary,Malmö,0.001828
2025-W07,Sweden Democrats (SD),Men,30-49,Tertiary,Stockholm,0.003151
2025-W07,Sweden Democrats (SD),Men,30-49,Tertiary,Gothenburg,0.002571
2025-W07,Sweden Democrats (SD),Men,30-49,Tertiary,Malmö,0.001936
2025-W07,Sweden Democrats (SD),Men,50-64,Primary,Stockholm,0.003078
2025-W07,Sweden Democrats (SD),Men,50-64,Primary,Gothenburg,0.002265
2025-W07,Sweden Democrats (SD),Men,50-64,Primary,Malmö,0.002186
2025-W07,Sweden Democrats (SD),Men,50-64,Secondary,Stockholm,0.003097
2025-W07,Sweden Democrats (SD),Men,50-64,Secondary,Gothenburg,0.002442
2025-W07,Sweden Democrats (SD),Men,50-64,Secondary,Malmö,0.002094
2025-W07,Sweden Democrats (SD),Men,50-64,Tertiary,Stockholm,0.003269
2025-W07,Sweden Democrats (SD),Men,50-64,Tertiary,Gothenburg,0.002457
2025-W07,Sweden Democrats (SD),Men,50-64,Tertiary,Malmö,0.001798
2025-W07,Sweden Democrats (SD),Men,65+,Primary,Stockholm,0.002846
2025-W07,Sweden Democrats (SD),Men,65+,Primary,Gothenburg,0.002497
2025-W07,Sweden Democrats (SD),Men,65+,Primary,Malmö,0.002001
2025-W07,Sweden Democrats (SD),Men,65+,Secondary,Stockholm,0.003039
2025-W07,Sweden Democrats (SD),Men,65+,Secondary,Gothenburg,0.002529
2025-W07,Sweden Democrats (SD),Men,65+,Secondary,Malmö,0.001972
2025-W07,Sweden Democrats (SD),Men,65+,Tertiary,Stockholm,0.002925
2025-W07,Sweden Democrats (SD),Men,65+,Tertiary,Gothenburg,0.002628
2025-W07,Sweden Democrats (SD),Men,65+,Tertiary,Malmö,0.002029
2025-W07,Sweden Democrats (SD),Women,18-29,Primary,Stockholm,0.001282
2025-W07,Sweden Democrats (SD),Women,18-29,Primary,Gothenburg,0.001035
2025-W07,Sweden Democrats (SD),Women,18-29,Primary,Malmö,0.000773
2025-W07,Sweden Democrats (SD),Women,18-29,Secondary,Stockholm,0.00118
2025-W07,Sweden Democrats (SD),Women,18-29,Secondary,Gothenburg,0.00105
2025-W07,Sweden Democrats (SD),Women,18-29,Secondary,Malmö,0.000933
2025-W07,Sweden Democrats (SD),Women,18-29,Tertiary,Stockholm,0.001183
2025-W07,Sweden Democrats (SD),Women,18-29,Tertiary,Gothenburg,0.001162
2025-W07,Sweden Democrats (SD),Women,18-29,Tertiary,Malmö,0.000793
2025-W07,Sweden Democrats (SD),Women,30-49,Primary,Stockholm,0.001233
2025-W07,Sweden Democrats (SD),Women,30-49,Primary,Gothenburg,0.001058
2025-W07,Sweden Democrats (SD),Women,30-49,Primary,Malmö,0.000804
2025-W07,Sweden Democrats (SD),Women,30-49,Secondary,Stockholm,0.001277
2025-W07,Sweden Democrats (SD),Women,30-49,Secondary,Gothenburg,0.001063
2025-W07,Sweden Democrats (SD),Women,30-49,Secondary,Malmö,0.000844
2025-W07,Sweden Democrats (SD),Women,30-49,Tertiary,Stockholm,0.001332
2025-W07,Sweden Democrats (SD),Women,30-49,Tertiary,Gothenburg,0.001029
2025-W07,Sweden Democrats (SD),Women,30-49,Tertiary,Malmö,0.00082
2025-W07,Sweden Democrats (SD),Women,50-64,Primary,Stockholm,0.001361
2025-W07,Sweden Democrats (SD),Women,50-64,Primary,Gothenburg,0.000986
2025-W07,Sweden Democrats (SD),Women,50-64,Primary,Malmö,0.000914
2025-W07,Sweden Democrats (SD),Women,50-64,Secondary,Stockholm,0.00132
2025-W07,Sweden Democrats (SD),Women,50-64,Secondary,Gothenburg,0.001106
2025-W07,Sweden Democrats (SD),Women,50-64,Secondary,Malmö,0.000797
2025-W07,Sweden Democrats (SD),Women,50-64,Tertiary,Stockholm,0.001406
2025-W07,Sweden Democrats (SD),Women,50-64,Tertiary,Gothenburg,0.001013
2025-W07,Sweden Democrats (SD),Women,50-64,Tertiary,Malmö,0.000799
2025-W07,Sweden Democrats (SD),Women,65+,Primary,Stockholm,0.001194
2025-W07,Sweden Democrats (SD),Women,65+,Primary,Gothenburg,0.001081
2025-W07,Sweden Democrats (SD),Women,65+,Primary,Malmö,0.000933
2025-W07,Sweden Democrats (SD),Women,65+,Secondary,Stockholm,0.001213
2025-W07,Sweden Democrats (SD),Women,65+,Secondary,Gothenburg,0.001048
2025-W07,Sweden Democrats (SD),Women,65+,Secondary,Malmö,0.0008
2025-W07,Sweden Democrats (SD),Women,65+,Tertiary,Stockholm,0.001318
2025-W07,Sweden Democrats (SD),Women,65+,Tertiary,Gothenburg,0.001054
2025-W07,Sweden Democrats (SD),Women,65+,Tertiary,Malmö,0.000774
2025-W07,Left Party (V),Men,18-29,Primary,Stockholm,0.001792
2025-W07,Left Party (V),Men,18-29,Primary,Gothenburg,0.001372
2025-W07,Left Party (V),Men,18-29,Primary,Malmö,0.00119
2025-W07,Left Party (V),Men,18-29,Secondary,Stockholm,0.001713
2025-W07,Left Party (V),Men,18-29,Secondary,Gothenburg,0.00152
2025-W07,Left Party (V),Men,18-29,Secondary,Malmö,0.001099
2025-W07,Left Party (V),Men,18-29,Tertiary,Stockholm,0.00184
2025-W07,Left Party (V),Men,18-29,Tertiary,Gothenburg,0.00155
2025-W07,Left Party (V),Men,18-29,Tertiary,Malmö,0.001066
2025-W07,Left Party (V),Men,30-49,Primary,Stockholm,0.001612
2025-W07,Left Party (V),Men,30-49,Primary,Gothenburg,0.001569
2025-W07,Left Party (V),Men,30-49,Primary,Malmö,0.001095
2025-W07,Left Party (V),Men,30-49,Secondary,Stockholm,0.001691
2025-W07,Left Party (V),Men,30-49,Secondary,Gothenburg,0.001448
2025-W07,Left Party (V),Men,30-49,Secondary,Malmö,0.001112
2025-W07,Left Party (V),Men,30-49,Tertiary,Stockholm,0.001879
2025-W07,Left Party (V),Men,30-49,Tertiary,Gothenburg,0.001468
2025-W07,Left Party (V),Men,30-49,Tertiary,Malmö,0.0012
2025-W07,Left Party (V),Men,50-64,Primary,Stockholm,0.001786
2025-W07,Left Party (V),Men,50-64,Primary,Gothenburg,0.001493
2025-W07,Left Party (V),Men,50-64,Primary,Malmö,0.001188
2025-W07,Left Party (V),Men,50-64,Secondary,Stockholm,0.001699
2025-W07,Left Party (V),Men,50-64,Secondary,Gothenburg,0.001561
2025-W07,Left Party (V),Men,50-64,Secondary,Malmö,0.001195
2025-W07,Left Party (V),Men,50-64,Tertiary,Stockholm,0.001862
2025-W07,Left Party (V),Men,50-64,Tertiary,Gothenburg,0.00152
2025-W07,Left Party (V),Men,50-64,Tertiary,Malmö,0.001121
2025-W07,Left Party (V),Men,65+,Primary,Stockholm,0.001792
2025-W07,Left Party (V),Men,65+,Primary,Gothenburg,0.001339
2025-W07,Left Party (V),Men,65+,Primary,Malmö,0.001082
2025-W07,Left Party (V),Men,65+,Secondary,Stockholm,0.001618
2025-W07,Left Party (V),Men,65+,Secondary,Gothenburg,0.001403
2025-W07,Left Party (V),Men,65+,Secondary,Malmö,0.001094
2025-W07,Left Party (V),Men,65+,Tertiary,Stockholm,0.00182
2025-W07,Left Party (V),Men,65+,Tertiary,Gothenburg,0.001463
2025-W07,Left Party (V),Men,65+,Tertiary,Malmö,0.001149
2025-W07,Left Party (V),Women,18-29,Primary,Stockholm,0.002113
2025-W07,Left Party (V),Women,18-29,Primary,Gothenburg,0.001854
2025-W07,Left Party (V),Women,18-29,Primary,Malmö,0.001423
2025-W07,Left Party (V),Women,18-29,Secondary,Stockholm,0.002339
2025-W07,Left Party (V),Women,18-29,Secondary,Gothenburg,0.001971
2025-W07,Left Party (V),Women,18-29,Secondary,Malmö,0.001563
2025-W07,Left Party (V),Women,18-29,Tertiary,Stockholm,0.002505
2025-W07,Left Party (V),Women,18-29,Tertiary,Gothenburg,0.001919
2025-W07,Left Party (V),Women,18-29,Tertiary,Malmö,0.001515
2025-W07,Left Party (V),Women,30-49,Primary,Stockholm,0.002114
2025-W07,Left Party (V),Women,30-49,Primary,Gothenburg,0.001828
2025-W07,Left Party (V),Women,30-49,Primary,Malmö,0.001504
2025-W07,Left Party (V),Women,30-49,Secondary,Stockholm,0.002074
2025-W07,Left Party (V),Women,30-49,Secondary,Gothenburg,0.001844
2025-W07,Left Party (V),Women,30-49,Secondary,Malmö,0.001369
2025-W07,Left Party (V),Women,30-49,Tertiary,Stockholm,0.002112
2025-W07,Left Party (V),Women,30-49,Tertiary,Gothenburg,0.002018
2025-W07,Left Party (V),Women,30-49,Tertiary,Malmö,0.001659
2025-W07,Left Party (V),Women,50-64,Primary,Stockholm,0.00228
2025-W07,Left Party (V),Women,50-64,Primary,Gothenburg,0.001896
2025-W07,Left Party (V),Women,50-64,Primary,Malmö,0.001574
2025-W07,Left Party (V),Women,50-64,Secondary,Stockholm,0.002239
2025-W07,Left Party (V),Women,50-64,Secondary,Gothenburg,0.002027
2025-W07,Left Party (V),Women,50-64,Secondary,Malmö,0.001515
2025-W07,Left Party (V),Women,50-64,Tertiary,Stockholm,0.002087
2025-W07,Left Party (V),Women,50-64,Tertiary,Gothenburg,0.00172
2025-W07,Left Party (V),Women,50-64,Tertiary,Malmö,0.001598
2025-W07,Left Party (V),Women,65+,Primary,Stockholm,0.002183
2025-W07,Left Party (V),Women,65+,Primary,Gothenburg,0.001813
2025-W07,Left Party (V),Women,65+,Primary,Malmö,0.00153
2025-W07,Left Party (V),Women,65+,Secondary,Stockholm,0.002126
2025-W07,Left Party (V),Women,65+,Secondary,Gothenburg,0.001882
2025-W07,Left Party (V),Women,65+,Secondary,Malmö,0.001592
2025-W07,Left Party (V),Women,65+,Tertiary,Stockholm,0.002399
2025-W07,Left Party (V),Women,65+,Tertiary,Gothenburg,0.001917
2025-W07,Left Party (V),Women,65+,Tertiary,Malmö,0.001401
2025-W07,Centre Party (C),Men,18-29,Primary,Stockholm,0.001329
2025-W07,Centre Party (C),Men,18-29,Primary,Gothenburg,0.001266
2025-W07,Centre Party (C),Men,18-29,Primary,Malmö,0.001022
2025-W07,Centre Party (C),Men,18-29,Secondary,Stockholm,0.001402
2025-W07,Centre Party (C),Men,18-29,Secondary,Gothenburg,0.001277
2025-W07,Centre Party (C),Men,18-29,Secondary,Malmö,0.000872
2025-W07,Centre Party (C),Men,18-29,Tertiary,Stockholm,0.001503
2025-W07,Centre Party (C),Men,18-29,Tertiary,Gothenburg,0.001211
2025-W07,Centre Party (C),Men,18-29,Tertiary,Malmö,0.001054
2025-W07,Centre Party (C),Men,30-49,Primary,Stockholm,0.001325
2025-W07,Centre Party (C),Men,30-49,Primary,Gothenburg,0.001279
2025-W07,Centre Party (C),Men,30-49,Primary,Malmö,0.001008
2025-W07,Centre Party (C),Men,30-49,Secondary,Stockholm,0.001382
2025-W07,Centre Party (C),Men,30-49,Secondary,Gothenburg,0.00132
2025-W07,Centre Party (C),Men,30-49,Secondary,Malmö,0.00095
2025-W07,Centre Party (C),Men,30-49,Tertiary,Stockholm,0.001396
2025-W07,Centre Party (C),Men,30-49,Tertiary,Gothenburg,0.001276
2025-W07,Centre Party (C),Men,30-49,Tertiary,Malmö,0.000948
2025-W07,Centre Party (C),Men,50-64,Primary,Stockholm,0.001582
2025-W07,Centre Party (C),Men,50-64,Primary,Gothenburg,0.001266
2025-W07,Centre Party (C),Men,50-64,Primary,Malmö,0.000909
2025-W07,Centre Party (C),Men,50-64,Secondary,Stockholm,0.001529
2025-W07,Centre Party (C),Men,50-64,Secondary,Gothenburg,0.001221
