respondent_id,age_group,constituency_code,turnout_2022,gender,education_level,area_type,swedish_or_foreign_background,marital_status,home_class_identity,language_spoken_at_home,household_income,past_vote,vote_in_2018,interest_in_politics,social_media_news_frequency,understands_political_issues,trust_parliament,government_job_past_4_years,government_covid_handling,satisfied_with_democracy,trust_in_election_administration,party_attachment,party_attachment_strength,eu_attitude,nato_attitude,women_in_parliament_pct_opinion,fairness_of_society,political_system_healthcare,current_economic_situation,economic_situation_change,employment_sector,employment_type,hours_per_week,democracy_preferable,courts_stop_government,strong_leader_bends_rules,women_representation_gone_too_far,business_leaders_better,independent_experts_better,citizens_referendums_better,policy_lower_taxes,policy_reduce_income_differences,policy_private_healthcare,policy_harsher_prison_sentences,policy_fewer_refugees,policy_no_profit_welfare,policy_reduce_defense,policy_nato_membership,policy_euro,policy_raise_fuel_taxes,policy_abolish_rut,policy_abolish_nuclear,policy_school_grades_conduct,policy_redistribute_municipalities,policy_visitation_zones,policy_remove_sick_day,trust_government,trust_judiciary,trust_scientists,trust_political_parties,trust_traditional_media,trust_social_media,trust_election_authority,democracy_scale_sweden,vote_makes_difference,self_leftright_placement,election_fairness,like_centre_party,like_moderate_party,like_left_party,like_liberals,like_social_democrats,like_green_party,like_christian_democrats,like_sweden_democrats,leftright_liberals,leftright_social_democrats,leftright_moderate_party,leftright_left_party,leftright_centre_party,leftright_green_party,leftright_christian_democrats,leftright_sweden_democrats,aim_environmental_society,aim_multicultural_society,aim_hbtq_rights,aim_gender_power_reallocation,aim_civic_organizations,days_news_svt,days_news_tv4,days_news_radio,days_newspapers,days_online_news,days_social_media,better_economic_crisis_leader,better_health_crisis_leader,municipality_code,municipality_name
3150,31-40,13.0,Voted,Men,"Tertiary education, 2 years or longer",Ren landsbygd,Swedish background,Cohabitant,Working-class home,Swedish,1 000 001 – 1 100 000,Left Party (V),Other party,Very interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Strongly disagree,Inte särskilt stort förtroende,Bra,Bra,Fairly satisfied,Mycket stort förtroende,No,Ganska nära,Very positive,Very negative,Andelen kvinnor i riksdagen är bra som den är,Not very fairly,Quite well,Neither good nor bad,Somewhat deteriorated,Statlig,Tidsbegränsad anställning,Full time,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Neither good nor bad proposal,Very good proposal,Very bad proposal,Very bad proposal,Very bad proposal,Very bad proposal,Very good proposal,Neither good nor bad proposal,Very good proposal,Neither good nor bad proposal,Very good proposal,Very good proposal,Very bad proposal,Very bad proposal,Very bad proposal,Very bad proposal,Inte särskilt stort förtroende,Trust a lot,Trust a lot,,Trust somewhat,Inget förtroende alls,Trust somewhat,7.0,3.0,2.0,,2.0,-3.0,4.0,-2.0,3.0,3.0,,,5.0,4.0,7.0,,4.0,2.0,8.0,7.0,,,,,3.0,,,,,,,,,1265,Sjöbo
5540,31-40,13.0,Voted,Men,Upper secondary school,Larger town,Swedish background,Cohabitant,Entrepreneur home,Swedish,900 001 – 1 000 000,Sweden Democrats (SD),Moderate Party (M),Very interested,Flera gånger om dagen,Strongly agree,Inte särskilt stort förtroende,Dåligt,Bra,Not very satisfied,Varken stort eller litet förtroende,Yes,Mycket nära,Neither positive nor negative,Fairly positive,Andelen kvinnor i riksdagen är bra som den är,Not very fairly,Quite well,Fairly bad,Somewhat deteriorated,Privat,Jag är egen företagare,Full time,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Very good proposal,Neither good nor bad proposal,Neither good nor bad proposal,Very good proposal,Very good proposal,Very good proposal,Fairly bad proposal,Fairly good proposal,Neither good nor bad proposal,Very bad proposal,Very bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Fairly bad proposal,Neither good nor bad proposal,Fairly bad proposal,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Trust somewhat,Trust somewhat,Inte särskilt stort förtroende,Inte särskilt stort förtroende,7.0,,,,0.0,4.0,0.0,2.0,0.0,,3.0,,6.0,,,,,,,,2.0,,,,,,,,,,,,,1265,Sjöbo
4672,41-50,13.0,Did not vote,Women,"Primary school, 9/10 years",,Swedish background,,,,,Did not vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265,Sjöbo
1364,61-70,13.0,Voted,Men,"Primary school, 9/10 years",Small town,Swedish background,Gift/i registrerat partnerskap,,Swedish,400 001 – 500 000,The Liberals (L),Moderate Party (M),Not very interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Neither agree nor disagree,Trust somewhat,Dåligt,Dåligt,Not very satisfied,Varken stort eller litet förtroende,No,Inte särskilt nära,Fairly negative,Fairly negative,Andelen kvinnor i riksdagen är bra som den är,Not very fairly,Not very well,Neither good nor bad,Neither improved nor deteriorated,Privat,Tillsvidare-/fast anställning,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,Strongly agree,Neither good nor bad proposal,Neither good nor bad proposal,Very bad proposal,Very bad proposal,Neither good nor bad proposal,Very bad proposal,Fairly bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Fairly good proposal,Neither good nor bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Trust somewhat,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Inte särskilt stort förtroende,5.0,3.0,5.0,3.0,0.0,0.0,0.0,3.0,-3.0,-2.0,-2.0,-3.0,6.0,1.0,5.0,3.0,5.0,4.0,3.0,5.0,,,,,,,,,,,,,,1265,Sjöbo
3281,41-50,13.0,Voted,Women,Upper secondary school,Small town,Swedish background,Gift/i registrerat partnerskap,White-collar middle-class home,Swedish,"More than 1,100,000",Moderate Party (M),Moderate Party (M),Somewhat interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Strongly agree,Trust somewhat,Dåligt,Very good job,Not at all satisfied,Mycket stort förtroende,Yes,Ganska nära,Fairly positive,Very positive,Andelen kvinnor i riksdagen är bra som den är,Not very fairly,Quite well,Very good,Somewhat deteriorated,Privat,Tillsvidare-/fast anställning,Full time,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither good nor bad proposal,Fairly bad proposal,Fairly bad proposal,Very good proposal,Very good proposal,Very good proposal,Neither good nor bad proposal,Very good proposal,Neither good nor bad proposal,Very bad proposal,Very bad proposal,Very bad proposal,Very good proposal,Fairly good proposal,Very good proposal,Very bad proposal,Trust somewhat,Trust somewhat,Trust somewhat,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Inget förtroende alls,Trust somewhat,9.0,,8.0,,-3.0,3.0,,0.0,2.0,,0.0,3.0,6.0,5.0,8.0,,5.0,,8.0,,,,,,,,,,,,,,,1265,Sjöbo
5935,41-50,13.0,Voted,Men,Upper secondary school,Larger town,Swedish background,Cohabitant,Working-class home,Swedish,900 001 – 1 000 000,Moderate Party (M),Social Democrats (S),Not very interested,En gång om dagen,Somewhat agree,Trust somewhat,Bra,Bra,Not very satisfied,Mycket stort förtroende,No,Ganska nära,Fairly positive,Fairly positive,Andelen kvinnor i riksdagen är för låg,Quite fairly,Not very well,Fairly bad,Deteriorated a lot,Regional,Tidsbegränsad anställning,"Deltid, minst 15 timmar",Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Fairly good proposal,Neither good nor bad proposal,Fairly bad proposal,Fairly good proposal,Fairly bad proposal,Very good proposal,Neither good nor bad proposal,Very good proposal,Very bad proposal,Fairly bad proposal,Fairly good proposal,Very bad proposal,Fairly good proposal,Fairly good proposal,Neither good nor bad proposal,Very good proposal,Trust somewhat,Trust somewhat,Trust a lot,Trust somewhat,Trust a lot,Inte särskilt stort förtroende,Trust a lot,9.0,,2.0,,0.0,4.0,0.0,1.0,4.0,1.0,-1.0,,6.0,2.0,9.0,,5.0,1.0,7.0,5.0,6.0,9.0,,7.0,4.0,,,,,,,,,1265,Sjöbo
4712,41-50,13.0,Voted,Men,"Tertiary education, 2 years or longer",,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265,Sjöbo
3808,31-40,13.0,Voted,Women,"Tertiary education, 2 years or longer",,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265,Sjöbo
2736,51-60,13.0,Voted,Women,"Tertiary education, shorter than 2 years",,Swedish background,,,,,,Moderate Party (M),Not very interested,En gång om dagen,Somewhat agree,Inte särskilt stort förtroende,Very bad job,Very bad job,,Ganska stort förtroende,,,,,,,,,,,,,Somewhat agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,,,,,,,,,,,,,,,,,Inte särskilt stort förtroende,Trust somewhat,Trust somewhat,Trust somewhat,Trust somewhat,Inte särskilt stort förtroende,Trust somewhat,,4.0,7.0,,-3.0,4.0,-3.0,0.0,-4.0,,3.0,3.0,7.0,2.0,8.0,,2.0,,7.0,8.0,,,,,,,,,,,,,,1265,Sjöbo
5181,51-60,12.0,Voted,Women,Upper secondary school,,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266,Hörby
3656,31-40,12.0,Voted,Women,Upper secondary school,,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266,Hörby
3743,61-70,12.0,Voted,Women,"Tertiary education, 2 years or longer",Ren landsbygd,Swedish background,Gift/i registrerat partnerskap,White-collar middle-class home,Swedish,800 001 – 900 000,Green Party (MP),Left Party (V),Somewhat interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Strongly agree,Inte särskilt stort förtroende,Bra,Very good job,Fairly satisfied,Mycket stort förtroende,Yes,Mycket nära,Fairly positive,Very negative,Andelen kvinnor i riksdagen är för låg,Not very fairly,Not very well,Fairly bad,Deteriorated a lot,Privat,Tillsvidare-/fast anställning,Full time,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Very bad proposal,Very good proposal,Very bad proposal,Fairly bad proposal,Fairly bad proposal,Very good proposal,Fairly bad proposal,Very bad proposal,Very bad proposal,Fairly bad proposal,Neither good nor bad proposal,Very good proposal,Fairly bad proposal,Very good proposal,Fairly bad proposal,Very bad proposal,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Trust a lot,Inte särskilt stort förtroende,Trust somewhat,Inget förtroende alls,Trust a lot,7.0,,1.0,,-2.0,,,,2.0,,,,8.0,4.0,,,7.0,1.0,,,,,,,,,,,,,,,,1266,Hörby
6112,31-40,12.0,Voted,Women,Upper secondary school,Small town,Swedish background,Gift/i registrerat partnerskap,Working-class home,Swedish,600 001 – 700 000,Green Party (MP),Centre Party (C),Not very interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Somewhat disagree,Trust somewhat,Bra,Bra,Fairly satisfied,Ganska stort förtroende,Yes,Ganska nära,Ingen uppfattning,Fairly positive,Andelen kvinnor i riksdagen är bra som den är,Not very fairly,Quite well,Fairly bad,Deteriorated a lot,Privat,Tillsvidare-/fast anställning,"Deltid, minst 15 timmar",Strongly agree,Strongly agree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Fairly bad proposal,Fairly good proposal,Neither good nor bad proposal,Very good proposal,Neither good nor bad proposal,Fairly good proposal,Fairly bad proposal,Very good proposal,Neither good nor bad proposal,Fairly good proposal,Fairly good proposal,Very good proposal,Fairly bad proposal,Fairly good proposal,Fairly bad proposal,Very good proposal,Trust somewhat,Inte särskilt stort förtroende,Trust a lot,Inte särskilt stort förtroende,Trust somewhat,Inget förtroende alls,Inte särskilt stort förtroende,5.0,3.0,1.0,4.0,0.0,0.0,2.0,-3.0,3.0,4.0,-4.0,,5.0,3.0,9.0,,6.0,1.0,9.0,,,,,,,,,,,,,,,1266,Hörby
2837,31-40,12.0,Voted,Men,Upper secondary school,,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266,Hörby
1999,23-30,12.0,Voted,Men,Upper secondary school,Small town,Swedish background,I ett förhållande,Working-class home,Swedish,500 001 – 600 000,,Sweden Democrats (SD),Not very interested,Minst tio gånger om dagen,Somewhat agree,Trust somewhat,Very bad job,Dåligt,Fairly satisfied,Mycket stort förtroende,Yes,Ganska nära,Fairly negative,Very negative,Andelen kvinnor i riksdagen är för hög,Very fairly,Very well,Neither good nor bad,Deteriorated a lot,Privat,Tillsvidare-/fast anställning,Full time,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat agree,Very good proposal,Neither good nor bad proposal,Fairly bad proposal,Very good proposal,Neither good nor bad proposal,Very good proposal,Very good proposal,Very bad proposal,Very bad proposal,Very bad proposal,Very bad proposal,Very bad proposal,Very good proposal,Fairly bad proposal,Very good proposal,Neither good nor bad proposal,Trust somewhat,Trust somewhat,Trust a lot,Trust somewhat,Trust a lot,Inte särskilt stort förtroende,Trust a lot,8.0,3.0,7.0,,0.0,,4.0,2.0,-3.0,,-2.0,,8.0,2.0,,,5.0,,4.0,,,,,2.0,,,,,,,,,,1266,Hörby
3796,51-60,12.0,Voted,Women,"Tertiary education, 2 years or longer",Small town,Swedish background,Gift/i registrerat partnerskap,Working-class home,Swedish,800 001 – 900 000,Social Democrats (S),Social Democrats (S),Very interested,Flera gånger om dagen,Strongly agree,Trust a lot,Very good job,Very good job,Very satisfied,Mycket stort förtroende,Yes,Mycket nära,Fairly positive,Very negative,Andelen kvinnor i riksdagen är för låg,Not at all fairly,Quite well,Fairly good,Somewhat deteriorated,Privat,Tillsvidare-/fast anställning,Full time,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Very bad proposal,Very good proposal,Very bad proposal,Fairly bad proposal,Fairly bad proposal,Very good proposal,Very good proposal,Very bad proposal,Very bad proposal,Neither good nor bad proposal,Fairly good proposal,Very good proposal,Fairly bad proposal,Very good proposal,Fairly bad proposal,Very good proposal,Trust a lot,Trust a lot,Trust a lot,Trust somewhat,Trust a lot,Inte särskilt stort förtroende,Trust a lot,9.0,,8.0,,-1.0,-4.0,2.0,-4.0,,2.0,,,2.0,7.0,1.0,9.0,3.0,6.0,,,7.0,7.0,7.0,7.0,3.0,,,,,,,,,1266,Hörby
1545,23-30,12.0,Voted,Women,"Tertiary education, 2 years or longer",Ren landsbygd,Swedish background,I ett förhållande,Working-class home,Swedish,,Social Democrats (S),Social Democrats (S),Somewhat interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Somewhat agree,Trust somewhat,Bra,Bra,Fairly satisfied,Ganska stort förtroende,No,Ganska nära,Very positive,Fairly positive,Andelen kvinnor i riksdagen är för låg,Quite fairly,Very well,Fairly bad,Somewhat deteriorated,,,,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Fairly good proposal,Very good proposal,Fairly bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Very good proposal,Very bad proposal,Very good proposal,Very bad proposal,Fairly good proposal,Neither good nor bad proposal,Fairly good proposal,Fairly bad proposal,Fairly good proposal,Neither good nor bad proposal,Neither good nor bad proposal,,Trust somewhat,Trust a lot,Inte särskilt stort förtroende,Trust somewhat,Inte särskilt stort förtroende,Trust a lot,7.0,4.0,3.0,4.0,2.0,0.0,0.0,0.0,4.0,2.0,-4.0,,7.0,3.0,8.0,1.0,5.0,4.0,9.0,,7.0,8.0,,,7.0,,,,,,,,,1266,Hörby
3175,71-104,12.0,Voted,Women,"Primary school, shorter than 9 years",,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266,Hörby
5818,23-30,12.0,Did not vote,Men,"Tertiary education, 2 years or longer",,Swedish background,,,,,Did not vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266,Hörby
5225,71-104,12.0,Voted,Women,Upper secondary school,Larger town,Swedish background,Gift/i registrerat partnerskap,Working-class home,Swedish,200 001 – 300 000,Sweden Democrats (SD),Sweden Democrats (SD),Somewhat interested,,Somewhat agree,Trust somewhat,Bra,Dåligt,Fairly satisfied,Mycket stort förtroende,No,Inte särskilt nära,Neither positive nor negative,Fairly positive,Andelen kvinnor i riksdagen är för låg,Quite fairly,Quite well,Fairly good,Somewhat improved,Kommunal,Tillsvidare-/fast anställning,Full time,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,,,Very good proposal,Neither good nor bad proposal,Neither good nor bad proposal,Very good proposal,Very good proposal,Very good proposal,Neither good nor bad proposal,Very good proposal,Very bad proposal,Neither good nor bad proposal,Very bad proposal,Very bad proposal,Fairly good proposal,Neither good nor bad proposal,Very bad proposal,Very good proposal,Trust somewhat,Trust somewhat,Trust somewhat,Trust somewhat,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Trust somewhat,8.0,3.0,5.0,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,5.0,,1.0,4.0,,,5.0,,,,,,,,,,,,,,1266,Hörby
5621,51-60,12.0,Voted,Men,"Tertiary education, 2 years or longer",Ren landsbygd,Swedish background,Gift/i registrerat partnerskap,White-collar middle-class home,Swedish,700 001 – 800 000,Centre Party (C),Centre Party (C),Somewhat interested,Flera gånger om dagen,Somewhat agree,Trust somewhat,Bra,Very good job,Fairly satisfied,Mycket stort förtroende,Yes,Mycket nära,Fairly negative,Very positive,Andelen kvinnor i riksdagen är för låg,Not very fairly,Not very well,Neither good nor bad,Somewhat deteriorated,Ideell organisation/stiftelse,Tillsvidare-/fast anställning,Full time,Strongly agree,Somewhat agree,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Fairly bad proposal,Neither good nor bad proposal,Fairly bad proposal,Neither good nor bad proposal,Fairly bad proposal,Very good proposal,Very bad proposal,Very good proposal,Very bad proposal,Fairly bad proposal,Fairly bad proposal,Very bad proposal,Very bad proposal,Neither good nor bad proposal,Fairly good proposal,Fairly good proposal,Trust somewhat,Trust somewhat,Trust somewhat,Trust somewhat,Trust somewhat,Inte särskilt stort förtroende,Trust a lot,7.0,,4.0,,,0.0,2.0,-4.0,1.0,,0.0,,7.0,2.0,8.0,,5.0,2.0,9.0,,6.0,8.0,8.0,6.0,,,,,,,,,,1266,Hörby
1668,61-70,12.0,Voted,Women,Upper secondary school,,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266,Hörby
2958,31-40,12.0,Voted,Men,"Tertiary education, 2 years or longer",,Foreign background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266,Hörby
5237,61-70,12.0,Voted,Women,"Primary school, 9/10 years",,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266,Hörby
4242,71-104,12.0,Voted,Men,Upper secondary school,Larger town,Swedish background,Widow/widower,Entrepreneur home,Swedish,100 001 – 200 000,Sweden Democrats (SD),Sweden Democrats (SD),Somewhat interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Strongly agree,Trust somewhat,Bra,Bra,Fairly satisfied,Mycket stort förtroende,No,Ganska nära,Fairly negative,Fairly positive,Andelen kvinnor i riksdagen är bra som den är,Not very fairly,Quite well,Neither good nor bad,Somewhat deteriorated,Privat,Jag är egen företagare,Full time,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Fairly good proposal,Fairly good proposal,Neither good nor bad proposal,Fairly good proposal,Fairly good proposal,Fairly good proposal,Neither good nor bad proposal,Very good proposal,Neither good nor bad proposal,Fairly bad proposal,Very bad proposal,Fairly bad proposal,Fairly good proposal,Neither good nor bad proposal,Fairly good proposal,Fairly bad proposal,Trust somewhat,Trust somewhat,Trust somewhat,Trust somewhat,Trust somewhat,Inte särskilt stort förtroende,Trust a lot,8.0,4.0,8.0,,,3.0,,0.0,0.0,,2.0,4.0,5.0,3.0,9.0,,3.0,2.0,8.0,8.0,6.0,1.0,1.0,1.0,,,,,,,,,,1267,Höör
5428,31-40,12.0,Voted,Men,Upper secondary school,,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267,Höör
5301,71-104,12.0,Voted,Women,"Primary school, 9/10 years",,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267,Höör
1250,41-50,12.0,Voted,Women,Upper secondary school,,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267,Höör
5554,18-22,12.0,Did not vote,Men,Upper secondary school,,Swedish background,,,,,Did not vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267,Höör
1346,51-60,12.0,Voted,Women,"Tertiary education, 2 years or longer",Stad: centralt,Foreign background,Ensamstående/singel,Working-class home,,300 001 – 400 000,Green Party (MP),,Not very interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Somewhat agree,Trust somewhat,Dåligt,Very good job,Fairly satisfied,Ganska stort förtroende,No,Ganska nära,Fairly positive,Fairly positive,Andelen kvinnor i riksdagen är bra som den är,Quite fairly,Quite well,Neither good nor bad,Neither improved nor deteriorated,Kommunal,Tidsbegränsad anställning,"Part time, less than 15 hours a week",Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Somewhat agree,Fairly bad proposal,Fairly good proposal,Fairly bad proposal,Fairly good proposal,Neither good nor bad proposal,Fairly good proposal,Neither good nor bad proposal,Very good proposal,Neither good nor bad proposal,Fairly good proposal,Neither good nor bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Fairly good proposal,Fairly good proposal,Fairly bad proposal,Trust somewhat,Trust somewhat,Trust a lot,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Inget förtroende alls,Trust somewhat,9.0,4.0,3.0,4.0,2.0,-1.0,2.0,0.0,2.0,2.0,0.0,-1.0,7.0,2.0,7.0,1.0,6.0,4.0,7.0,,7.0,7.0,,4.0,,,,,,,,,,1267,Höör
1098,23-30,12.0,Did not vote,Men,Upper secondary school,,Swedish background,,,,,Did not vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267,Höör
