index,cell_id,age_group,gender,municipality,education_level,past_vote,prob,expected_N,party,expected_N_raked,prob_raked,vote_2026
2012,12981,51-60,Women,Tibro,"Tertiary education, shorter than 2 years",Social Democrats (S),0.1902681664357864,28.08358136592208,Social Democrats (S),32.13528403761201,0.2177187265420868,Social Democrats (S)
2013,13318,61-70,Women,Göteborg,Upper secondary school,Moderate Party (M),0.1295492391490407,1299.3400038931336,Moderate Party (M),1503.1306275454149,0.1498679549284041,Moderate Party (M)
2014,9528,51-60,Women,Lund,"Tertiary education, 2 years or longer",Left Party (V),0.0509504351083322,162.52679295206914,Left Party (V),319.64468148878746,0.1002052357405521,Left Party (V)
2015,4117,41-50,Women,Linköping,Upper secondary school,Sweden Democrats (SD),0.0841364018315002,208.0272535283843,Sweden Democrats (SD),303.8983817451836,0.1229113778544726,Sweden Democrats (SD)
2016,1944,61-70,Men,Norrtälje,Upper secondary school,Social Democrats (S),0.1785049914427158,419.14757040664097,Social Democrats (S),460.5032096719448,0.1961173756108959,Social Democrats (S)
2017,542,51-60,Men,Huddinge,Upper secondary school,Social Democrats (S),0.2372750798963728,633.6668283712532,Social Democrats (S),600.7227296744716,0.2249392382515059,Social Democrats (S)
2018,4111,41-50,Men,Linköping,Upper secondary school,Social Democrats (S),0.2136011837604167,672.2670056491595,Social Democrats (S),650.356070989817,0.2066393642137123,Social Democrats (S)
2019,13257,18-22,Women,Göteborg,"Tertiary education, shorter than 2 years",Centre Party (C),0.0667906144624613,481.9477158382289,Centre Party (C),440.9494412293501,0.061108877910883,Centre Party (C)
2020,20662,41-50,Women,Strömsund,Upper secondary school,Social Democrats (S),0.2894871734586609,62.15289614157449,Social Democrats (S),71.85792955907895,0.3346899373967348,Social Democrats (S)
2021,18632,23-30,Men,Borlänge,"Tertiary education, shorter than 2 years",Centre Party (C),0.0623873325411072,17.15651644880449,Centre Party (C),15.1528246726489,0.0551011806278141,Centre Party (C)
2022,14684,51-60,Women,Tidaholm,"Tertiary education, 2 years or longer",Sweden Democrats (SD),0.0923920083239927,15.1984853692968,Sweden Democrats (SD),22.01343259707773,0.1338202589488008,Sweden Democrats (SD)
2023,15655,71-104,Women,Karlstad,"Tertiary education, shorter than 2 years",Social Democrats (S),0.3663507437206302,456.0700408578126,Social Democrats (S),528.0352676175049,0.4241587819242549,Social Democrats (S)
2024,2775,71-104,Women,Östhammar,"Primary school, 9/10 years",Moderate Party (M),0.088595953382692,25.25870630940549,Moderate Party (M),36.67345517325117,0.1286336554656302,Moderate Party (M)
2025,19740,71-104,Women,Bollnäs,Upper secondary school,Sweden Democrats (SD),0.1031655995586258,138.1077881291324,Sweden Democrats (SD),197.0476915380715,0.1471933155584309,Sweden Democrats (SD)
2026,13281,31-40,Women,Göteborg,"Tertiary education, shorter than 2 years",Left Party (V),0.0782219857454285,653.9045120374849,Left Party (V),1309.0568454143292,0.1565932395586307,Left Party (V)
2027,10250,41-50,Women,Ängelholm,"Tertiary education, 2 years or longer",Green Party (MP),0.0686290198362537,66.49465731934626,Green Party (MP),72.68623224384751,0.0750193335162013,Green Party (MP)
2028,8138,41-50,Men,Örkelljunga,Upper secondary school,Sweden Democrats (SD),0.2129718182677429,66.55369320866966,Sweden Democrats (SD),108.08339257201284,0.345866856230441,Sweden Democrats (SD)
2029,8676,18-22,Women,Hörby,Upper secondary school,Centre Party (C),0.0333411774836513,9.078802628798272,Centre Party (C),11.749527409997455,0.0431492009180956,Centre Party (C)
2030,18536,18-22,Men,Falun,"Primary school, 9/10 years",Sweden Democrats (SD),0.0772812955463821,102.33589156251928,Sweden Democrats (SD),227.41280005638305,0.171735991584642,Sweden Democrats (SD)
2031,10020,51-60,Women,Trelleborg,Upper secondary school,Sweden Democrats (SD),0.1440929242969781,207.24885301634367,Sweden Democrats (SD),417.7595535129716,0.2904536977772173,Sweden Democrats (SD)
2032,6117,31-40,Men,Växjö,"Primary school, 9/10 years",Did not vote,0.7562410707531795,331.4604613111186,Did not vote,254.60433916065043,0.5808905753151961,Did not vote
2033,22433,18-22,Women,Överkalix,Upper secondary school,Left Party (V),0.0438531410819577,2.1268773424749527,Left Party (V),3.805416373052152,0.0784621932588072,Left Party (V)
2034,7381,18-22,Women,Karlskrona,"Tertiary education, shorter than 2 years",Did not vote,0.2205312557336726,97.45276190870992,Did not vote,61.197758354750185,0.1384877989471604,Did not vote
2035,628,51-60,Women,Botkyrka,"Tertiary education, 2 years or longer",Social Democrats (S),0.2496236530105986,294.2563621688937,Social Democrats (S),396.4341313215208,0.336303131423075,Social Democrats (S)
2036,14018,31-40,Women,Borås,Upper secondary school,Did not vote,0.4286364687405974,1117.841046828604,Did not vote,708.460314910575,0.271659310138646,Did not vote
2037,20082,23-30,Women,Sundsvall,Upper secondary school,Did not vote,0.462672616414457,411.6860940855839,Did not vote,273.31825787237005,0.3071681927088897,Did not vote
2038,3318,51-60,Men,Eskilstuna,Upper secondary school,Moderate Party (M),0.1613539951780352,543.1336831687845,Moderate Party (M),677.2798716227619,0.2012061054700579,Moderate Party (M)
2039,18132,71-104,Men,Leksand,"Tertiary education, 2 years or longer",Moderate Party (M),0.1669574560453817,42.640934273990496,Moderate Party (M),48.47368108504758,0.1897951491192152,Moderate Party (M)
2040,3863,31-40,Women,Åtvidaberg,"Tertiary education, shorter than 2 years",Social Democrats (S),0.2273740165303362,25.89790048280529,Social Democrats (S),37.01317740178286,0.3249620491815879,Social Democrats (S)
2041,19819,71-104,Women,Hudiksvall,"Tertiary education, 2 years or longer",Left Party (V),0.075469473615433,45.67412543206007,Left Party (V),48.56008144176234,0.0802380724417751,Left Party (V)
2042,14337,31-40,Women,Lidköping,"Primary school, 9/10 years",Did not vote,0.886670658512992,107.10981554836944,Did not vote,66.40445896936535,0.5497057861702428,Did not vote
2043,16543,23-30,Men,Örebro,"Tertiary education, 2 years or longer",Did not vote,0.2093536336438363,268.6425826917709,Did not vote,171.88844093552754,0.1339529620756916,Did not vote
2044,348,23-30,Women,Järfälla,"Tertiary education, 2 years or longer",Did not vote,0.3066812544078298,325.3581428012667,Did not vote,192.0311008236889,0.1810077300628607,Did not vote
2045,22004,51-60,Women,Umeå,"Tertiary education, 2 years or longer",Social Democrats (S),0.3888837230666751,1127.3350247979845,Social Democrats (S),1247.9740793214614,0.4304991822144474,Social Democrats (S)
2046,13826,18-22,Women,Trollhättan,"Primary school, 9/10 years",Sweden Democrats (SD),0.0608644114025051,77.41953130398656,Sweden Democrats (SD),146.98753981464742,0.1155562419926473,Sweden Democrats (SD)
2047,4115,41-50,Women,Linköping,"Tertiary education, 2 years or longer",Centre Party (C),0.1245983340552784,530.6144654078088,Centre Party (C),453.0758653853582,0.1063908010579434,Centre Party (C)
2048,17235,51-60,Women,Kungsör,Upper secondary school,Centre Party (C),0.0324525799686923,8.0579756062263,Centre Party (C),7.3964731440766815,0.0297884540639415,Centre Party (C)
2049,3330,61-70,Men,Eskilstuna,Upper secondary school,Moderate Party (M),0.1185395400748731,338.5133645918152,Moderate Party (M),410.60307000181285,0.1437836852616916,Moderate Party (M)
2050,1341,31-40,Women,Stockholm,"Tertiary education, 2 years or longer",Moderate Party (M),0.1088356539078462,4758.61041224737,Moderate Party (M),4737.439689031353,0.108351451734248,Moderate Party (M)
2051,13346,23-30,Men,Mölndal,Upper secondary school,Left Party (V),0.0325444253542283,24.427845670883784,Left Party (V),31.67658939718441,0.0422016911766379,Left Party (V)
2052,9886,18-22,Men,Ystad,Upper secondary school,Sweden Democrats (SD),0.1819868254359816,135.5437875847191,Sweden Democrats (SD),222.0851804208545,0.2981809618969582,Sweden Democrats (SD)
2053,2571,41-50,Men,Uppsala,"Tertiary education, 2 years or longer",Centre Party (C),0.1023476124031827,461.9357138205248,Centre Party (C),416.928063631676,0.0923756067779669,Centre Party (C)
2054,251,18-22,Men,Värmdö,Upper secondary school,Christian Democrats (KD),0.0480841697545876,51.935711751930135,Christian Democrats (KD),36.00525059914662,0.0333351084150973,Christian Democrats (KD)
2055,9201,51-60,Men,Klippan,Upper secondary school,Christian Democrats (KD),0.0515294382980456,34.447429502243544,Christian Democrats (KD),28.98206257687768,0.0433538707208342,Christian Democrats (KD)
2056,4098,31-40,Men,Linköping,"Tertiary education, shorter than 2 years",The Liberals (L),0.0907661847261937,196.30910432581192,The Liberals (L),178.63673022813123,0.0825951221694707,The Liberals (L)
2057,10833,51-60,Women,Kungsbacka,"Tertiary education, 2 years or longer",The Liberals (L),0.0571313262570105,129.9223490410677,The Liberals (L),131.85982075630398,0.0579832992200448,The Liberals (L)
2058,4076,18-22,Men,Linköping,Upper secondary school,Sweden Democrats (SD),0.1342107779493742,612.0682528381211,Sweden Democrats (SD),902.1463525155824,0.1978174218869822,Sweden Democrats (SD)
2059,4091,23-30,Women,Linköping,"Tertiary education, 2 years or longer",Moderate Party (M),0.0954915172193553,245.08852809519743,Moderate Party (M),333.92142511616976,0.1301026358280097,Moderate Party (M)
2060,14042,51-60,Women,Borås,Upper secondary school,Social Democrats (S),0.1899638650201398,559.3486005518017,Social Democrats (S),830.8026755834367,0.2821540755929484,Social Democrats (S)
2061,761,31-40,Men,Haninge,"Tertiary education, 2 years or longer",Did not vote,0.3097468400875627,342.20830892873926,Did not vote,196.3583612857712,0.1777320431623562,Did not vote
2062,19619,41-50,Men,Söderhamn,Upper secondary school,Did not vote,0.3321598040168161,223.77605996612905,Did not vote,156.90825245029762,0.2329052285146172,Did not vote
2063,17730,61-70,Women,Köping,"Tertiary education, 2 years or longer",Christian Democrats (KD),0.0674058833904384,14.97084670101638,Christian Democrats (KD),15.917892064424434,0.071669932752924,Christian Democrats (KD)
2064,10777,71-104,Women,Varberg,Upper secondary school,Sweden Democrats (SD),0.0872135542012612,246.4480614619239,Sweden Democrats (SD),380.4832444331449,0.1346462044140225,Sweden Democrats (SD)
2065,19456,41-50,Men,Gävle,"Tertiary education, shorter than 2 years",Social Democrats (S),0.1723292226905254,150.92593323236218,Social Democrats (S),167.58099692479084,0.1913461942507317,Social Democrats (S)
2066,1518,41-50,Women,Nacka,"Tertiary education, shorter than 2 years",Did not vote,0.1387876852815149,162.65916714993546,Did not vote,106.61184918488152,0.0909657416253255,Did not vote
2067,1297,61-70,Women,Sollentuna,Upper secondary school,Social Democrats (S),0.3297334568404337,391.1957731954906,Social Democrats (S),351.0209927972048,0.2958706952100512,Social Democrats (S)
2068,15946,51-60,Men,Arvika,"Tertiary education, shorter than 2 years",Moderate Party (M),0.1593044981508391,31.11216848885889,Moderate Party (M),35.015286359081294,0.1792897407019011,Moderate Party (M)
2069,554,61-70,Men,Huddinge,Upper secondary school,Moderate Party (M),0.1402297771415752,297.66574793842165,Moderate Party (M),345.8337867984691,0.1629216501618076,Moderate Party (M)
2070,10641,31-40,Men,Falkenberg,Upper secondary school,Did not vote,0.4698647672918925,769.2156105335572,Did not vote,528.6285804647122,0.322905491701614,Did not vote
2071,23098,41-50,Men,Älvsbyn,Upper secondary school,Sweden Democrats (SD),0.0770098844724723,60.19092570368441,Sweden Democrats (SD),172.54370860566985,0.2207570478578171,Sweden Democrats (SD)
2072,9641,18-22,Men,Helsingborg,Upper secondary school,Sweden Democrats (SD),0.160418515780278,532.8942675705056,Sweden Democrats (SD),913.1971145729284,0.2749020483978832,Sweden Democrats (SD)
2073,1069,18-22,Women,Täby,"Primary school, 9/10 years",Did not vote,0.7001243591477201,1227.5980513296124,Did not vote,974.0472686138926,0.5555191448693353,Did not vote
2074,17355,23-30,Men,Norberg,Upper secondary school,Sweden Democrats (SD),0.1162401860306063,8.48553358023426,Sweden Democrats (SD),16.46545726506756,0.2255542091105145,Sweden Democrats (SD)
2075,10839,61-70,Men,Kungsbacka,"Tertiary education, 2 years or longer",Moderate Party (M),0.2667074995074099,257.2393832748969,Moderate Party (M),260.9451000928214,0.2705496112937495,Moderate Party (M)
2076,19801,61-70,Men,Hudiksvall,"Tertiary education, 2 years or longer",The Liberals (L),0.1011793221650855,23.84796623431065,The Liberals (L),10.778328705813417,0.0457290144497811,The Liberals (L)
2077,17228,51-60,Men,Kungsör,"Tertiary education, shorter than 2 years",Moderate Party (M),0.1412840891210242,11.995019166374954,Moderate Party (M),14.093024321167793,0.1659955750432013,Moderate Party (M)
2078,18904,41-50,Women,Avesta,Upper secondary school,Social Democrats (S),0.2822394788887332,143.490551067032,Social Democrats (S),166.46121632710972,0.3274217472995864,Social Democrats (S)
2079,10478,31-40,Men,Halmstad,Upper secondary school,Did not vote,0.5174349217918662,1684.0436964638077,Did not vote,1061.3673324124316,0.3261129885123922,Did not vote
2080,9586,31-40,Women,Landskrona,"Tertiary education, 2 years or longer",Social Democrats (S),0.2711667943763668,251.6427851812685,Social Democrats (S),338.33787595199647,0.364588228396548,Social Democrats (S)
2081,7521,61-70,Women,Ronneby,"Tertiary education, shorter than 2 years",Moderate Party (M),0.158521423213767,39.55109509183488,Moderate Party (M),37.90161412945074,0.1519102770719468,Moderate Party (M)
2082,4185,31-40,Women,Norrköping,"Tertiary education, 2 years or longer",Moderate Party (M),0.0993125414738019,358.12102455453,Moderate Party (M),439.94951839197313,0.1220048581231206,Moderate Party (M)
2083,7625,18-22,Women,Sölvesborg,Upper secondary school,Sweden Democrats (SD),0.1353976541315573,43.28663002585888,Sweden Democrats (SD),87.3768890105381,0.2733090053504476,Sweden Democrats (SD)
2084,15148,41-50,Women,Hammarö,"Tertiary education, shorter than 2 years",Social Democrats (S),0.2398003306339715,41.07779663759933,Social Democrats (S),51.62533747251921,0.3013738322972517,Social Democrats (S)
2085,10864,18-22,Men,Härryda,Upper secondary school,Moderate Party (M),0.2018369836637608,185.89186195432376,Moderate Party (M),212.6128343412597,0.2308499829981104,Moderate Party (M)
2086,19457,41-50,Men,Gävle,Upper secondary school,Social Democrats (S),0.2001049986056987,536.0812912646669,Social Democrats (S),614.8425127251851,0.2295044840332904,Social Democrats (S)
2087,7989,51-60,Men,Vellinge,"Tertiary education, 2 years or longer",Moderate Party (M),0.2438716503163068,203.34018203373665,Moderate Party (M),301.7669161777084,0.3619176255429461,Moderate Party (M)
2088,12230,23-30,Women,Karlsborg,Upper secondary school,The Liberals (L),0.0174539486529476,1.0140744167362603,The Liberals (L),0.8318067185814755,0.0143168109910753,The Liberals (L)
2089,10765,61-70,Women,Varberg,Upper secondary school,Centre Party (C),0.0357673910253252,72.42181334807856,Centre Party (C),67.12078100329212,0.0331493387017444,Centre Party (C)
2090,13331,18-22,Men,Mölndal,"Primary school, 9/10 years",Moderate Party (M),0.0653188331688538,101.7667420770743,Moderate Party (M),158.55056415194505,0.1017654455404011,Moderate Party (M)
2091,9528,51-60,Women,Lund,"Tertiary education, 2 years or longer",Social Democrats (S),0.2829628832909762,902.6233014098852,Social Democrats (S),1029.0175562527072,0.3225861488613145,Social Democrats (S)
2092,1335,31-40,Men,Stockholm,"Tertiary education, 2 years or longer",The Liberals (L),0.0844049459896742,2849.6713460087844,The Liberals (L),2437.0750735362344,0.0721841802012396,The Liberals (L)
2093,6151,51-60,Women,Växjö,Upper secondary school,Moderate Party (M),0.2079213003373139,417.6307238575288,Moderate Party (M),488.8958287947792,0.2434012888553117,Moderate Party (M)
2094,9428,41-50,Men,Malmö,"Tertiary education, 2 years or longer",Sweden Democrats (SD),0.0446908838785667,321.7788330140681,Sweden Democrats (SD),562.8025551023707,0.0781659359039972,Sweden Democrats (SD)
2095,13256,18-22,Women,Göteborg,"Tertiary education, 2 years or longer",Did not vote,0.1,290.37,Did not vote,147.6476900675584,0.050848121385666,Social Democrats (S)
