index,cell_id,age_group,gender,municipality,education_level,party,prob,expected_N,expected_N_raked,prob_raked,vote_2026
2821,18575,60-64,Women,Nordfyns,H30 Vocational Education and Training (VET),Other - Right,0.1375183848207927,66.3737462987496,63.43299086127432,0.1314254947781799,Other - Right
2822,12746,60-64,Women,Hvidovre,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.4884899154144533,323.279440217489,293.37115275797294,0.4432971348235774,Socialdemokratiet (A)
2823,4385,50-54,Women,Esbjerg,H30 Vocational Education and Training (VET),Æ: Danmarksdemokraterne,0.0719422703655855,94.67016894995908,114.36012262767898,0.0869051671965517,Danmarksdemokraterne (Æ)
2824,5147,85-89,Men,Favrskov,H1020 Primary school 7th-9th grade,Did not vote,0.1,11.815879828326182,35.76400166277908,0.3026774322555492,Did not vote
2825,6568,50-54,Men,Frederikshavn,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.3415260732155026,322.50147315460043,282.12137955579254,0.2987639280755817,Socialdemokratiet (A)
2826,15821,35-39,Men,Lejre,H30 Vocational Education and Training (VET),I: Liberal Alliance,0.1852322679933037,56.79908902434004,59.580446940413424,0.1943027873228413,Liberal Alliance (I)
2827,6214,25-29,Men,Frederiksberg,H1020 Primary school 7th-9th grade,Other - Left,0.1943368902741307,30.53989993523146,23.407606928046985,0.1489514225260467,Other - Left
2828,19776,70-74,Women,Odense,H1020 Primary school 7th-9th grade,Other - Right,0.0602599366060956,54.65681209783775,43.97457556184773,0.0484826142237033,Other - Right
2829,8360,50-54,Men,Greve,H50 Vocational bachelors educations,A: Socialdemokratiet,0.2189247012733222,43.46650432553962,38.25240135517935,0.1926631936387238,Socialdemokratiet (A)
2830,668,45-49,Men,Aarhus,H70 Masters programs,I: Liberal Alliance,0.065133298480014,137.64688204419542,197.7514981346522,0.0935742761593299,Liberal Alliance (I)
2831,21386,50-54,Men,Roskilde,H50 Vocational bachelors educations,M: Moderaterne,0.131282093316252,60.765376850662,95.45835888414608,0.2062354226757043,Moderaterne (M)
2832,4357,35-39,Women,Esbjerg,H50 Vocational bachelors educations,Other - Right,0.083494657558978,86.8667344360696,91.600821248042,0.088044972012332,Other - Right
2833,9294,65-69,Men,Haderslev,H50 Vocational bachelors educations,A: Socialdemokratiet,0.3808913723459032,67.23672345627585,59.67735458785128,0.3380680723045866,Socialdemokratiet (A)
2834,19014,60-64,Men,Næstved,H1030 Primary school 10th grade,F: SF - Socialistisk Folkeparti,0.1,34.798145285935085,22.84531022125662,0.0656509421221664,Socialistisk Folkeparti (F)
2835,6159,70-74,Women,Fredericia,H50 Vocational bachelors educations,M: Moderaterne,0.0596291210687066,16.9942995045814,17.32532008417343,0.0607905967865734,Moderaterne (M)
2836,625,25-29,Men,Aarhus,H50 Vocational bachelors educations,Other - Left,0.2587480206786347,982.3741745296198,889.1519357751881,0.2341941690136213,Other - Left
2837,7310,45-49,Women,Furesø,H50 Vocational bachelors educations,V: Venstre,0.1537352518217171,51.011489141784445,47.28772347357745,0.1425127985595569,Venstre (V)
2838,27333,80-84,Men,Vejen,H1020 Primary school 7th-9th grade,A: Socialdemokratiet,0.3986232579096745,122.8281197502988,97.03771224636168,0.3149237249123657,Socialdemokratiet (A)
2839,16851,40-44,Women,Lyngby-Taarbæk,H30 Vocational Education and Training (VET),Did not vote,0.0257908214117226,4.860693879578534,18.339000793871023,0.0973066615717792,Did not vote
2840,18428,60-64,Men,Nordfyns,H30 Vocational Education and Training (VET),Did not vote,0.0330159678679899,17.780932917349702,65.42992362463501,0.1214915025008696,Did not vote
2841,16477,75-79,Men,Lolland,H30 Vocational Education and Training (VET),Other - Right,0.0845917249160803,56.020935570538114,54.23490217419696,0.0818948109103513,Other - Right
2842,3351,55-59,Men,Copenhagen,H50 Vocational bachelors educations,Did not vote,0.0218136550366734,47.213744733787614,220.22168915732377,0.1017466414908965,Did not vote
2843,8869,80-84,Women,Gribskov,H50 Vocational bachelors educations,V: Venstre,0.1927834066990696,40.589720462440255,43.145152137264816,0.2049205886812727,Venstre (V)
2844,20283,20-24,Women,Randers,H1030 Primary school 10th grade,A: Socialdemokratiet,0.3274258897289863,100.03866503440425,71.3016276342354,0.2333697561761294,Socialdemokratiet (A)
2845,4230,50-54,Men,Esbjerg,H1030 Primary school 10th grade,V: Venstre,0.1,32.44926199261993,31.20642872571185,0.096169918233608,Venstre (V)
2846,4207,35-39,Men,Esbjerg,H70 Masters programs,Did not vote,0.0252766407479805,6.1247736065767,28.007049971416137,0.1155837237441828,Did not vote
2847,9279,60-64,Men,Haderslev,H1030 Primary school 10th grade,A: Socialdemokratiet,0.1,23.675953565505807,18.811828350051,0.0794554200235402,Socialdemokratiet (A)
2848,28203,65-69,Men,Viborg,H30 Vocational Education and Training (VET),Other - Right,0.2128578056467345,282.6198291576613,264.0795976872416,0.1988940544168995,Other - Right
2849,666,45-49,Men,Aarhus,H50 Vocational bachelors educations,Did not vote,0.024821134420175,35.425808815573745,136.62263162467542,0.0957248067940607,Did not vote
2850,11968,50-54,Men,Holstebro,H30 Vocational Education and Training (VET),Æ: Danmarksdemokraterne,0.0880973724436732,76.08104405517788,108.58927201258268,0.1257399876497722,Danmarksdemokraterne (Æ)
2851,27922,75-79,Men,Vesthimmerlands,H1030 Primary school 10th grade,Other - Left,0.1,1.2812307692307694,0.5039215276664551,0.0393310510306431,Other - Left
2852,899,85-89,Women,Aarhus,H30 Vocational Education and Training (VET),M: Moderaterne,0.0560242325165573,56.18131934274242,57.83914616676993,0.0576774239429616,Moderaterne (M)
2853,8334,40-44,Men,Greve,H1020 Primary school 7th-9th grade,Did not vote,0.1,8.958659217877095,29.81055688114733,0.3327569020781599,Did not vote
2854,19914,60-64,Men,Odsherred,H30 Vocational Education and Training (VET),I: Liberal Alliance,0.0880957233095862,53.9025696122882,33.263535026454306,0.0543642946721636,Liberal Alliance (I)
2855,19544,30-34,Men,Odense,"H2010 Upper secondary education, General (stx, hf, student courses)",Other - Left,0.2173822758127029,109.41963462915506,94.93772271915633,0.1886112880481742,Other - Left
2856,8999,70-74,Men,Guldborgsund,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.4560138254887437,497.0488436052639,449.9633609217094,0.4128155938466164,Socialdemokratiet (A)
2857,6420,50-54,Women,Frederiksberg,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.2372452339655067,121.95611982162951,105.74780752733686,0.2057146732353885,Socialdemokratiet (A)
2858,3679,65-69,Men,Dragør,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.4013155009149569,70.93878534142043,57.12394952201519,0.3231620939988484,Socialdemokratiet (A)
2859,3372,65-69,Men,Copenhagen,H50 Vocational bachelors educations,Other - Right,0.0641557643170954,87.56179319979756,74.90659634362586,0.0548834116479534,Other - Right
2860,10993,90-94,Women,Herning,H1020 Primary school 7th-9th grade,Did not vote,0.1,21.37337692666978,66.1978385512311,0.3097210084225352,Did not vote
2861,3959,60-64,Men,Egedal,H50 Vocational bachelors educations,A: Socialdemokratiet,0.360800245518751,69.13601665080809,59.243834207301646,0.3091758964857397,Socialdemokratiet (A)
2862,17639,30-34,Women,Middelfart,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.2936735812558977,91.19325436011586,70.30799836339692,0.2264158880521647,Socialdemokratiet (A)
2863,27837,30-34,Men,Vesthimmerlands,H50 Vocational bachelors educations,Æ: Danmarksdemokraterne,0.1178639854264415,8.150408654159815,14.251662857020452,0.2060949155506578,Danmarksdemokraterne (Æ)
2864,15112,50-54,Women,Kolding,H30 Vocational Education and Training (VET),Other - Right,0.1519926059013914,177.18264571275142,171.73216784064536,0.1473170219475751,Other - Right
2865,4596,80-84,Men,Faaborg-Midtfyn,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.4306459764163939,190.551872773079,161.6536371232296,0.3653361543347154,Socialdemokratiet (A)
2866,788,30-34,Women,Aarhus,H50 Vocational bachelors educations,Other - Left,0.3026623577014262,1128.171962729209,1091.1767346868028,0.2927373965138344,Other - Left
2867,15005,75-79,Men,Kolding,H1020 Primary school 7th-9th grade,Æ: Danmarksdemokraterne,0.1710254758008318,72.44873750372899,66.891203257629,0.1579061313999754,Danmarksdemokraterne (Æ)
2868,15962,30-34,Women,Lejre,H70 Masters programs,Did not vote,0.0151566503217902,2.454094866333556,9.674665776317168,0.0597513682797867,Did not vote
2869,17274,70-74,Men,Mariagerfjord,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.45078920578639,325.9356639464275,259.4926792720892,0.3588944437073765,Socialdemokratiet (A)
2870,3929,45-49,Men,Egedal,H50 Vocational bachelors educations,I: Liberal Alliance,0.0984866569449222,18.005866989103385,16.26640767992476,0.0889723396195526,Liberal Alliance (I)
2871,328,30-34,Men,Aalborg,H30 Vocational Education and Training (VET),I: Liberal Alliance,0.1882238850453753,423.3921461633325,317.72613088105754,0.141248833443872,Liberal Alliance (I)
2872,27748,65-69,Women,Vejle,H1020 Primary school 7th-9th grade,M: Moderaterne,0.0545344344800531,16.812586197173278,17.96496516566644,0.0582723683479579,Moderaterne (M)
2873,3508,55-59,Women,Copenhagen,H70 Masters programs,A: Socialdemokratiet,0.1516005444649998,513.2296133231016,474.2287224804354,0.1400802499752,Socialdemokratiet (A)
2874,18688,45-49,Men,Nyborg,H30 Vocational Education and Training (VET),Æ: Danmarksdemokraterne,0.1074037590078887,47.523966465920175,54.82044147425108,0.1238937303145521,Danmarksdemokraterne (Æ)
2875,19556,35-39,Men,Odense,H30 Vocational Education and Training (VET),M: Moderaterne,0.1559203747929621,249.35529650736137,251.4440034757381,0.1572264307617085,Moderaterne (M)
2876,15254,45-49,Men,Køge,H30 Vocational Education and Training (VET),Æ: Danmarksdemokraterne,0.0650147609171872,45.94575717108567,56.852874017072,0.0804486907879499,Danmarksdemokraterne (Æ)
2877,5392,60-64,Men,Faxe,H1020 Primary school 7th-9th grade,A: Socialdemokratiet,0.4210002515326861,86.59087694127274,77.06954139417311,0.3747080230456752,Socialdemokratiet (A)
2878,4076,45-49,Women,Egedal,H70 Masters programs,Other - Left,0.2814789868702683,69.22280659630238,64.19194570238717,0.2610221216096196,Other - Left
2879,14980,60-64,Men,Kolding,H40 Short cycle higher education,Did not vote,0.1,22.173584905660377,77.33639639946408,0.3487771450962897,Did not vote
2880,23922,70-74,Women,Solrød,H50 Vocational bachelors educations,Other - Right,0.0365450207487695,4.211340813397856,6.355765327661108,0.055153830113854,Other - Right
2881,27437,60-64,Women,Vejen,H1030 Primary school 10th grade,M: Moderaterne,0.1,21.55531419705198,15.0033793445041,0.0696040855973978,Moderaterne (M)
2882,848,60-64,Women,Aarhus,H50 Vocational bachelors educations,V: Venstre,0.1087944216473697,295.9462168833402,384.6546734853805,0.1414050268204513,Venstre (V)
2883,2990,25-29,Men,Brønderslev,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.169976251600266,55.6790561887555,58.963975052705,0.1800044064133122,Socialdemokratiet (A)
2884,27361,20-24,Women,Vejen,H1030 Primary school 10th grade,Did not vote,0.128775827498915,16.410857936332953,48.44266429335045,0.3801290709376708,Did not vote
2885,19854,30-34,Men,Odsherred,H30 Vocational Education and Training (VET),Did not vote,0.0398100108545969,13.8118656042949,55.819497730437725,0.1608888237267438,Did not vote
2886,24926,60-64,Men,Svendborg,H40 Short cycle higher education,A: Socialdemokratiet,0.1,14.765151515151516,11.327325585589984,0.0767166227448885,Socialdemokratiet (A)
2887,3361,60-64,Men,Copenhagen,H50 Vocational bachelors educations,Other - Left,0.2553014452420734,494.7611564593968,419.06911875021393,0.2162436365030848,Other - Left
2888,14574,80-84,Women,Kalundborg,H30 Vocational Education and Training (VET),Did not vote,0.0377137872299374,12.777483676272452,50.763609393952265,0.1498329414626712,Did not vote
2889,18888,70-74,Women,Nyborg,H30 Vocational Education and Training (VET),V: Venstre,0.0949256700662319,29.96199331545065,27.77760638466633,0.0880050893523414,Venstre (V)
2890,8498,45-49,Women,Greve,H30 Vocational Education and Training (VET),V: Venstre,0.1488297192911982,89.74599800215627,97.82029978221424,0.1622196875811444,Venstre (V)
2891,330,30-34,Men,Aalborg,H50 Vocational bachelors educations,Did not vote,0.0230597374721943,31.556828005511885,129.01343219321495,0.0942748705998793,Did not vote
2892,14404,70-74,Men,Kalundborg,H50 Vocational bachelors educations,Other - Right,0.0766296831731309,9.083927439223308,10.935373228764378,0.0922480052275495,Other - Right
2893,3516,60-64,Women,Copenhagen,H40 Short cycle higher education,Did not vote,0.1,55.5130754024287,205.165328554044,0.3695801882110606,Did not vote
2894,10016,55-59,Women,Hedensted,H1030 Primary school 10th grade,Did not vote,0.1299834284685245,24.29272800342539,70.39896860958758,0.3766847140112028,Did not vote
2895,27631,80-84,Men,Vejle,H30 Vocational Education and Training (VET),M: Moderaterne,0.0800311330480161,60.95388126518053,61.784940170265166,0.0811222954879305,Moderaterne (M)
2896,8030,30-34,Men,Glostrup,H30 Vocational Education and Training (VET),F: SF - Socialistisk Folkeparti,0.0292376416854694,7.502805238766041,6.293366299935269,0.0245245855406448,Socialistisk Folkeparti (F)
2897,3323,40-44,Men,Copenhagen,H70 Masters programs,Other - Left,0.4539629784224027,2219.35517240508,1941.364451566422,0.3971007433124857,Enhedslisten (Ø)
2898,18478,85-89,Men,Nordfyns,H30 Vocational Education and Training (VET),M: Moderaterne,0.121087843202345,11.832704037733157,8.417471524203329,0.0861386770794446,Moderaterne (M)
2899,28157,40-44,Men,Viborg,H70 Masters programs,M: Moderaterne,0.0470420433161576,9.016594228376022,7.355505486407794,0.0383756880857387,Moderaterne (M)
2900,255,70-74,Women,Aabenraa,H30 Vocational Education and Training (VET),V: Venstre,0.0839953039824599,54.92262152287759,69.97427417871643,0.1070143825553748,Venstre (V)
2901,9319,80-84,Men,Haderslev,H1020 Primary school 7th-9th grade,V: Venstre,0.1270435594330584,44.45657980160911,50.6604310309376,0.1447723038817827,Venstre (V)
2902,788,30-34,Women,Aarhus,H50 Vocational bachelors educations,Other - Right,0.0313351256278146,116.80147624030548,114.7583806894186,0.0307870105027544,Other - Right
2903,20217,60-64,Men,Randers,H50 Vocational bachelors educations,Other - Left,0.0572860831285664,16.0160295965456,13.558020882751585,0.0484942854698311,Other - Left
2904,25923,35-39,Women,Thisted,H50 Vocational bachelors educations,M: Moderaterne,0.0744709750802954,22.170090228116,18.04084939294729,0.0606005492871515,Moderaterne (M)
2905,9351,20-24,Women,Haderslev,"H2010 Upper secondary education, General (stx, hf, student courses)",A: Socialdemokratiet,0.2104762942932249,98.03601161447732,81.13688057724997,0.1741950704968258,Socialdemokratiet (A)
2906,3539,70-74,Women,Copenhagen,H50 Vocational bachelors educations,V: Venstre,0.0617156205745861,166.26677733619456,197.2238632689356,0.0732064054453169,Venstre (V)
2907,9366,30-34,Women,Haderslev,H1020 Primary school 7th-9th grade,Other - Right,0.1,8.509851787271142,7.82346892980775,0.0919342560291112,Other - Right
2908,19704,30-34,Women,Odense,H70 Masters programs,V: Venstre,0.0961035714778705,204.70144321616468,215.5195943634137,0.1011824949368525,Venstre (V)
2909,275,80-84,Women,Aabenraa,H30 Vocational Education and Training (VET),Did not vote,0.0338828177599108,13.237127025666991,50.97883369382248,0.1304895335907344,Did not vote
2910,14697,70-74,Men,Kerteminde,H1020 Primary school 7th-9th grade,M: Moderaterne,0.1255489463240843,18.147940950159736,12.176680311977451,0.0842392746974711,Moderaterne (M)
2911,15353,20-24,Women,Køge,"H2010 Upper secondary education, General (stx, hf, student courses)",M: Moderaterne,0.0310844339200494,19.65912893626865,24.81081564489883,0.0392301287568018,Moderaterne (M)
2912,16705,40-44,Men,Lyngby-Taarbæk,H70 Masters programs,A: Socialdemokratiet,0.1325383167096799,74.30452075453678,60.42979478301412,0.1077897172112919,Socialdemokratiet (A)
2913,786,30-34,Women,Aarhus,H30 Vocational Education and Training (VET),Did not vote,0.0356012796708358,48.143410648345714,167.12134795074692,0.1235835551996989,Did not vote
2914,3351,55-59,Men,Copenhagen,H50 Vocational bachelors educations,F: SF - Socialistisk Folkeparti,0.1538686230829438,333.0351507147216,292.98122499197984,0.1353629416652365,Socialistisk Folkeparti (F)
2915,24656,70-74,Men,Struer,H30 Vocational Education and Training (VET),F: SF - Socialistisk Folkeparti,0.0256806493253785,9.096604316081326,8.187977383449585,0.0231155020667185,Socialistisk Folkeparti (F)
2916,19944,75-79,Men,Odsherred,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.4408319470256034,271.8147007653723,232.28357861075355,0.3767199563994231,Socialdemokratiet (A)
2917,320,25-29,Men,Aalborg,H60 Bachelors programs,Other - Right,0.0984620185944793,131.6055468160893,95.51391767190948,0.0714597018542488,Other - Right
